state_and_capital,geo_zone,item,date,average_price
Borno,North East,Medium Cylinder (10KG or 12.5KG),2023-01-23,9888.57142857143
Borno,North East,Medium Cylinder (10KG or 12.5KG),2023-02-23,9857.14285714286
Borno,North East,Medium Cylinder (10KG or 12.5KG),2023-03-23,9860.15
Borno,North East,Medium Cylinder (10KG or 12.5KG),2023-04-23,9900
Borno,North East,Medium Cylinder (10KG or 12.5KG),2023-05-23,8200
Borno,North East,Medium Cylinder (10KG or 12.5KG),2023-06-23,8000
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-01-01,4750
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-02-01,4759.090909090909
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-03-01,4753.57142857143
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-04-01,4813.636363636364
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-05-01,4540.90909090909
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-06-01,4563.57142857143
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-07-01,4552.24025974026
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-08-01,4575
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-09-01,4565.31873236283
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-10-01,4450
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-11-01,4516.666666666667
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2019-12-01,4638.758537312078
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-01-01,4698.07692307692
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-02-01,4686.25
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-03-01,4650
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-04-01,4603.260530778121
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-05-01,4585.714285714285
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-06-01,4589.90391144511
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-07-01,4592.105131466738
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-08-01,4567.5
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-09-01,4470.55555555556
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-10-01,4598.5
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-11-01,4505.7692307692305
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2020-12-01,4800
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-01-01,4791.666666666667
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-02-01,4853.571428571428
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-03-01,4762.65131903007
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-04-01,4641.901636587997
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-05-01,4645.136332795487
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-06-01,4650.122790028433
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-07-01,4655.17655040343
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-08-01,4660.471441425259
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-09-01,6944.444444444444
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-10-01,6982.77777777778
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-11-01,7277.27272727273
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2021-12-01,6725
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-01-01,6758.624999999999
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-02-01,6790.27272727273
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-03-01,6865.90909090909
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-04-01,7935.71428571429
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-05-01,9075
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-06-01,10059
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-07-01,10681.818181818182
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-08-01,10982.142857142857
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-09-01,10937.5
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-10-01,10986.1111111111
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-11-01,11013.3333333333
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2022-12-01,10892.857142857143
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2023-01-23,10833.333333333334
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2023-02-23,10803.57142857143
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2023-03-23,10810.65
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2023-04-23,10907.15
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2023-05-23,11083.333333333334
Cross River,South South,Medium Cylinder (10KG or 12.5KG),2023-06-23,10096.4285714285
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-01-01,4757.142857142857
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-02-01,4600
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-03-01,4630.71428571429
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-04-01,4592.307692307692
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-05-01,4196.153846153846
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-06-01,4256.85714285714
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-07-01,4226.505494505493
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-08-01,4255.5
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-09-01,4303.846153846154
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-10-01,4285.71428571429
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-11-01,4470.833333333333
Delta,South South,Medium Cylinder (10KG or 12.5KG),2019-12-01,4403.57142857143
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-01-01,4453.846153846154
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-02-01,4442.307692307692
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-03-01,4440
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-04-01,4366.66666666667
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-05-01,4260.714285714285
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-06-01,4306.31456131454
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-07-01,4483.333333333333
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-08-01,4346.5625
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-09-01,4321.153846153846
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-10-01,4428.84615384615
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-11-01,4476.666666666667
Delta,South South,Medium Cylinder (10KG or 12.5KG),2020-12-01,4838.461538461538
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-01-01,4490.38461538462
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-02-01,4522.4
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-03-01,4564
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-04-01,4448.049795377722
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-05-01,4454.899801476702
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-06-01,4584.16666666667
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-07-01,4494.835357681985
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-08-01,4495.795190650306
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-09-01,6630.555555555556
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-10-01,7432.5
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-11-01,7960.416666666667
Delta,South South,Medium Cylinder (10KG or 12.5KG),2021-12-01,7464.285714285715
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-01-01,7501.607142857142
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-02-01,7689.583333333333
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-03-01,7915
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-04-01,8386.66666666667
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-05-01,8593.333333333334
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-06-01,9778.846153846154
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-07-01,10926.923076923076
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-08-01,10965.4166666667
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-09-01,10294.642857142857
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-10-01,10530.357142857143
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-11-01,10535
Delta,South South,Medium Cylinder (10KG or 12.5KG),2022-12-01,10593.75
Delta,South South,Medium Cylinder (10KG or 12.5KG),2023-01-23,10595.625
Delta,South South,Medium Cylinder (10KG or 12.5KG),2023-02-23,10713.888888888889
Delta,South South,Medium Cylinder (10KG or 12.5KG),2023-03-23,10046.875
Delta,South South,Medium Cylinder (10KG or 12.5KG),2023-04-23,10437.5
Delta,South South,Medium Cylinder (10KG or 12.5KG),2023-05-23,9857.142857142857
Delta,South South,Medium Cylinder (10KG or 12.5KG),2023-06-23,9500
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-01-01,4185
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-02-01,3960
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-03-01,4133
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-04-01,4179.166666666667
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-05-01,3985
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-06-01,4027.14285714286
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-07-01,3955
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-08-01,3981.25
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-09-01,3868.57142857143
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-10-01,3716.66666666667
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-11-01,3833.3333333333335
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2019-12-01,4022.03300261421
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-01-01,4033.33333333333
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-02-01,4100
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-03-01,4131.66666666667
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-04-01,4084.11369968844
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-05-01,4000.48243428519
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-06-01,3977.7675925664894
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-07-01,3973.680415949832
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-08-01,4040.012198712507
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-09-01,3950
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-10-01,3872.14285714286
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-11-01,4000.66666666667
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2020-12-01,3951.2
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-01-01,4008.981254299003
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-02-01,4206.9585634606
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-03-01,4315.56705821066
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-04-01,4337.5
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-05-01,4250.4325477376
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-06-01,4170.94093189431
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-07-01,4087.060066454463
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-08-01,4096.653140006825
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-09-01,6000
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-10-01,6475
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-11-01,6930
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2021-12-01,6800
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-01-01,6833.999999999999
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-02-01,6850
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-03-01,7150
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-04-01,7710.54545696652
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-05-01,8718.75
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-06-01,10045.833333333334
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-07-01,11212.5
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-08-01,11225
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-09-01,10557.1428571428
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-10-01,10660.6666666666
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-11-01,10737.5
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2022-12-01,10753.57142857143
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2023-01-23,10763.5714285714
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2023-02-23,10540.625
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2023-03-23,9500
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2023-04-23,9600.25
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2023-05-23,9479.166666666666
Ebonyi,South East,Medium Cylinder (10KG or 12.5KG),2023-06-23,9183.33333333333
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-01-01,4384.615384615385
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-02-01,4442.307692307692
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-03-01,4195
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-04-01,4166.666666666667
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-05-01,3884.6153846153848
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-06-01,3940
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-07-01,3997.094017094017
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-08-01,4000.9
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-09-01,4071.60157259835
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-10-01,3895.38461538462
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-11-01,4108.337819232124
Edo,South South,Medium Cylinder (10KG or 12.5KG),2019-12-01,4115.360037336965
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-01-01,4064.28571428571
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-02-01,4070.8721049728615
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-03-01,4091.53846153846
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-04-01,4032.9569199007055
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-05-01,4022.010051429504
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-06-01,4033.6766282831136
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-07-01,4041.5828267794977
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-08-01,4058.9217839541357
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-09-01,3989.16666666667
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-10-01,4061.53846153846
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-11-01,4075.71428571429
Edo,South South,Medium Cylinder (10KG or 12.5KG),2020-12-01,4415.384615384615
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-01-01,4314.285714285715
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-02-01,4598.86077342717
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-03-01,4728.571428571428
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-04-01,4525
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-05-01,4398.35951836712
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-06-01,4283.01857164102
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-07-01,4284.379814825107
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-08-01,4305.2595418913825
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-09-01,6425
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-10-01,6562.5
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-11-01,6869.64285714286
Edo,South South,Medium Cylinder (10KG or 12.5KG),2021-12-01,7053.84615384615
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-01-01,7089.115384615379
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-02-01,7109.23076923077
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-03-01,7332.14285714286
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-04-01,8190.58823529412
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-05-01,8629
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-06-01,10056.538461538461
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-07-01,10100.7692307692
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-08-01,9948.461538461539
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-09-01,9925
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-10-01,10415.384615384615
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-11-01,10460.4285714285
Edo,South South,Medium Cylinder (10KG or 12.5KG),2022-12-01,10235.714285714286
Edo,South South,Medium Cylinder (10KG or 12.5KG),2023-01-23,10240
Edo,South South,Medium Cylinder (10KG or 12.5KG),2023-02-23,10260
Edo,South South,Medium Cylinder (10KG or 12.5KG),2023-03-23,10260.15
Edo,South South,Medium Cylinder (10KG or 12.5KG),2023-04-23,10311.55
Edo,South South,Medium Cylinder (10KG or 12.5KG),2023-05-23,9525
Edo,South South,Medium Cylinder (10KG or 12.5KG),2023-06-23,9143.5
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-01-01,4653.333333333333
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-02-01,4066.6666666666665
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-03-01,4066.6666666666665
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-04-01,4100
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-05-01,3806.25
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-06-01,3870.41176470588
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-07-01,3945
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-08-01,3940.569800569801
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-09-01,3786.15384615385
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-10-01,3810.64472552047
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-11-01,4012.5
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2019-12-01,4049.8456147259485
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-01-01,4146.875
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-02-01,4248.4375
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-03-01,4175
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-04-01,4129.166666666667
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-05-01,3990.539842129272
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-06-01,4006.2942740340463
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-07-01,3937.5
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-08-01,3835.9375
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-09-01,3922.30769230769
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-10-01,3950
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-11-01,4017.85714285714
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2020-12-01,4351.333333333333
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-01-01,4371.66666666667
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-02-01,4536.363636363636
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-03-01,4596.92485559058
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-04-01,4329.92573403245
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-05-01,4246.29703977634
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-06-01,4167.8169665331
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-07-01,4181.567589146313
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-08-01,4202.576881423353
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-09-01,5800
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-10-01,6488.75
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-11-01,7204.16666666667
Ekiti,South West,Medium Cylinder (10KG or 12.5KG),2021-12-01,6746.875
